fact_id,db_order_id,db_line_id,invoice_number,order_date,customer_code,customer_name,tax_code,address,province_name,product_code,product_name_pdf,product_name_clean,product_name_source,unit,quantity,unit_price,line_total,message_id,received_at
6540,710,6540,BH26_1644,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000333002008000,Xe nnp Thnng Nhnt Super 26 S ghi,Xe đạp Thống Nhất Super 26 S ghi,AUTO_CLEAN,Chiếc,1.0,2294444.0,2294444.0,<177639810048.27.11402087898546531949@hoabinh.vn>,"Wed, 25 Mar 2026 07:22:59 +0700"
6541,710,6541,BH26_1644,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000219002023000,Xe nnp Thnng Nhnt GN 2.0 700C Kem,Xe đạp Thống Nhất GN 2.0 700C Kem,AUTO_CLEAN,Chiếc,5.0,1744444.0,8722220.0,<177639810048.27.11402087898546531949@hoabinh.vn>,"Wed, 25 Mar 2026 07:22:59 +0700"
6542,710,6542,BH26_1644,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,100029005010000,Xe nnp Thnng Nhnt CPD 700C nen,Xe đạp Thống Nhất CPD 700C nen,AUTO_CLEAN,Chiếc,2.0,2960555.0,5921110.0,<177639810048.27.11402087898546531949@hoabinh.vn>,"Wed, 25 Mar 2026 07:22:59 +0700"
6543,710,6543,BH26_1644,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,100029005080000,Xe nnp Thnng Nhnt CPD 700C Ghi,Xe đạp Thống Nhất CPD 700C Ghi,AUTO_CLEAN,Chiếc,2.0,2960555.0,5921110.0,<177639810048.27.11402087898546531949@hoabinh.vn>,"Wed, 25 Mar 2026 07:22:59 +0700"
6544,710,6544,BH26_1644,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,100029005220000,Xe nnp Thnng Nhnt CPD 700C Xanh,Xe đạp Thống Nhất CPD 700C Xanh,AUTO_CLEAN,Chiếc,1.0,2960555.0,2960555.0,<177639810048.27.11402087898546531949@hoabinh.vn>,"Wed, 25 Mar 2026 07:22:59 +0700"
6545,710,6545,BH26_1644,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,1000400050010000,Xe nnp Thnng Nhnt MTB SPD 27.5 17 nen,Xe đạp Thống Nhất MTB SPD 27.5 17 nen,AUTO_CLEAN,Chiếc,2.0,2960555.0,5921110.0,<177639810048.27.11402087898546531949@hoabinh.vn>,"Wed, 25 Mar 2026 07:22:59 +0700"
6546,710,6546,BH26_1644,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,1000400050080010,Xe nnp Thnng Nhnt MTB SPD 27.5 17 Ghi,Xe đạp Thống Nhất MTB SPD 27.5 17 Ghi,AUTO_CLEAN,Chiếc,2.0,2960555.0,5921110.0,<177639810048.27.11402087898546531949@hoabinh.vn>,"Wed, 25 Mar 2026 07:22:59 +0700"
6547,710,6547,BH26_1644,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,1000320050020000,Xe nnp Thnng Nhnt Road RPD 700C V5 Trnng,Xe đạp Thống Nhất Road RPD 700C V5 Trắng,AUTO_CLEAN,Chiếc,2.0,2960555.0,5921110.0,<177639810048.27.11402087898546531949@hoabinh.vn>,"Wed, 25 Mar 2026 07:22:59 +0700"
6548,710,6548,BH26_1644,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000219002001000,Xe nnp Thnng Nhnt GN 2.0 700C nen,Xe đạp Thống Nhất GN 2.0 700C nen,AUTO_CLEAN,Chiếc,10.0,1744444.0,17444440.0,<177639810048.27.11402087898546531949@hoabinh.vn>,"Wed, 25 Mar 2026 07:22:59 +0700"
6549,710,6549,BH26_1644,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000131002001002,Xe nnp Thnng Nhnt GN 06 20 2024 nen,Xe đạp Thống Nhất GN 06 20 2024 nen,AUTO_CLEAN,Chiếc,5.0,1169907.0,5849535.0,<177639810048.27.11402087898546531949@hoabinh.vn>,"Wed, 25 Mar 2026 07:22:59 +0700"
6550,710,6550,BH26_1644,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000131002008001,Xe nnp Thnng Nhnt GN 06 20 2024 Ghi,Xe đạp Thống Nhất GN 06 20 2024 Ghi,AUTO_CLEAN,Chiếc,5.0,1169907.0,5849535.0,<177639810048.27.11402087898546531949@hoabinh.vn>,"Wed, 25 Mar 2026 07:22:59 +0700"
6551,710,6551,BH26_1644,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000131002004005,Xe nnp Thnng Nhnt GN 06 20 2024 nn,Xe đạp Thống Nhất GN 06 20 2024 nn,AUTO_CLEAN,Chiếc,3.0,1169907.0,3509721.0,<177639810048.27.11402087898546531949@hoabinh.vn>,"Wed, 25 Mar 2026 07:22:59 +0700"
6552,710,6552,BH26_1644,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000131002019002,Xe nnp Thnng Nhnt GN 06 20 2024 Vàng,Xe đạp Thống Nhất GN 06 20 2024 Vàng,AUTO_CLEAN,Chiếc,5.0,1169907.0,5849535.0,<177639810048.27.11402087898546531949@hoabinh.vn>,"Wed, 25 Mar 2026 07:22:59 +0700"
6553,710,6553,BH26_1644,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000224002002000,Xe nnp Thnng Nhnt New 24 Trnng,Xe đạp Thống Nhất New 24 Trắng,AUTO_CLEAN,Chiếc,5.0,1555000.0,7775000.0,<177639810048.27.11402087898546531949@hoabinh.vn>,"Wed, 25 Mar 2026 07:22:59 +0700"
6554,710,6554,BH26_1644,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000224002026000,Xe nnp Thnng Nhnt New 24 Xanh mint,Xe đạp Thống Nhất New 24 Xanh mint,AUTO_CLEAN,Chiếc,2.0,1555000.0,3110000.0,<177639810048.27.11402087898546531949@hoabinh.vn>,"Wed, 25 Mar 2026 07:22:59 +0700"
6555,711,6555,BH26_1645,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,1000270020150000,Xe nnp Thnng Nhnt TE Spaceboy 16 Café/nâu,Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,AUTO_CLEAN,Chiếc,1.0,943888.0,943888.0,<177639810048.27.16399097943371508746@hoabinh.vn>,"Wed, 25 Mar 2026 15:13:50 +0700"
6556,711,6556,BH26_1645,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000215004000000,Xe nnp Thnng Nhnt GN 05-27,Xe đạp Thống Nhất GN 05-27,AUTO_CLEAN,Chiếc,2.0,1591666.0,3183332.0,<177639810048.27.16399097943371508746@hoabinh.vn>,"Wed, 25 Mar 2026 15:13:50 +0700"
6557,711,6557,BH26_1645,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,100029005010000,Xe nnp Thnng Nhnt CPD 700C nen,Xe đạp Thống Nhất CPD 700C nen,AUTO_CLEAN,Chiếc,2.0,2960555.0,5921110.0,<177639810048.27.16399097943371508746@hoabinh.vn>,"Wed, 25 Mar 2026 15:13:50 +0700"
6558,711,6558,BH26_1645,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,100029005080000,Xe nnp Thnng Nhnt CPD 700C Ghi,Xe đạp Thống Nhất CPD 700C Ghi,AUTO_CLEAN,Chiếc,2.0,2960555.0,5921110.0,<177639810048.27.16399097943371508746@hoabinh.vn>,"Wed, 25 Mar 2026 15:13:50 +0700"
6559,711,6559,BH26_1645,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000226003002000,Xe nnp Thnng Nhnt LD 24-01_2023 Trnng,Xe đạp Thống Nhất LD 24-01_2023 Trắng,AUTO_CLEAN,Chiếc,5.0,1683333.0,8416665.0,<177639810048.27.16399097943371508746@hoabinh.vn>,"Wed, 25 Mar 2026 15:13:50 +0700"
6560,711,6560,BH26_1645,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,Xe đạp Thống Nhất LD 24-01_2023 Kem,AUTO_CLEAN,Chiếc,5.0,1683333.0,8416665.0,<177639810048.27.16399097943371508746@hoabinh.vn>,"Wed, 25 Mar 2026 15:13:50 +0700"
6561,711,6561,BH26_1645,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000216003001000,Xe nnp Thnng Nhnt GN 06-24 2.0 nen,Xe đạp Thống Nhất GN 06-24 2.0 nen,AUTO_CLEAN,Chiếc,5.0,1530555.0,7652775.0,<177639810048.27.16399097943371508746@hoabinh.vn>,"Wed, 25 Mar 2026 15:13:50 +0700"
6562,711,6562,BH26_1645,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000103002009000,Xe nnp Thnng Nhnt We Bare Bears 16 Hnng,Xe đạp Thống Nhất We Bare Bears 16 Hồng,AUTO_CLEAN,Chiếc,2.0,1262037.0,2524074.0,<177639810048.27.16399097943371508746@hoabinh.vn>,"Wed, 25 Mar 2026 15:13:50 +0700"
6563,711,6563,BH26_1645,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,1040010000080000,Xe nnp Thnng Nhnt TE Batman16 Ghi,Xe đạp Thống Nhất TE Batman16 Ghi,AUTO_CLEAN,Chiếc,5.0,1326851.0,6634255.0,<177639810048.27.16399097943371508746@hoabinh.vn>,"Wed, 25 Mar 2026 15:13:50 +0700"
6564,711,6564,BH26_1645,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,1050010000200000,Xe nnp Thnng Nhnt TE Super Man 12 Xanh,Xe đạp Thống Nhất TE Super Man 12 Xanh,AUTO_CLEAN,Chiếc,5.0,1262037.0,6310185.0,<177639810048.27.16399097943371508746@hoabinh.vn>,"Wed, 25 Mar 2026 15:13:50 +0700"
6565,711,6565,BH26_1645,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,1060010000200000,Xe nnp Thnng Nhnt TE Super Man 16 Xanh,Xe đạp Thống Nhất TE Super Man 16 Xanh,AUTO_CLEAN,Chiếc,5.0,1326851.0,6634255.0,<177639810048.27.16399097943371508746@hoabinh.vn>,"Wed, 25 Mar 2026 15:13:50 +0700"
6566,711,6566,BH26_1645,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,1000220020090000,Xe nnp Thnng Nhnt TE Love 16 Hnng,Xe đạp Thống Nhất TE Love 16 Hồng,AUTO_CLEAN,Chiếc,5.0,943888.0,4719440.0,<177639810048.27.16399097943371508746@hoabinh.vn>,"Wed, 25 Mar 2026 15:13:50 +0700"
6567,711,6567,BH26_1645,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000334002001000,Xe nnp Thnng Nhnt Super 20 nen,Xe đạp Thống Nhất Super 20 nen,AUTO_CLEAN,Chiếc,1.0,1652777.0,1652777.0,<177639810048.27.16399097943371508746@hoabinh.vn>,"Wed, 25 Mar 2026 15:13:50 +0700"
6568,711,6568,BH26_1645,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,Xe đạp Thống Nhất New 26 Trắng,AUTO_CLEAN,Chiếc,5.0,1616111.0,8080555.0,<177639810048.27.16399097943371508746@hoabinh.vn>,"Wed, 25 Mar 2026 15:13:50 +0700"
6569,711,6569,BH26_1645,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,Xe đạp Thống Nhất New 26 Xanh mint,AUTO_CLEAN,Chiếc,3.0,1616111.0,4848333.0,<177639810048.27.16399097943371508746@hoabinh.vn>,"Wed, 25 Mar 2026 15:13:50 +0700"
6570,711,6570,BH26_1645,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000335002001000,Xe nnp Thnng Nhnt Super 24 nen,Xe đạp Thống Nhất Super 24 nen,AUTO_CLEAN,Chiếc,2.0,2105000.0,4210000.0,<177639810048.27.16399097943371508746@hoabinh.vn>,"Wed, 25 Mar 2026 15:13:50 +0700"
6571,711,6571,BH26_1645,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000335002013000,Xe nnp Thnng Nhnt Super 24 Xanh,Xe đạp Thống Nhất Super 24 Xanh,AUTO_CLEAN,Chiếc,1.0,2105000.0,2105000.0,<177639810048.27.16399097943371508746@hoabinh.vn>,"Wed, 25 Mar 2026 15:13:50 +0700"
6572,711,6572,BH26_1645,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000335002004000,Xe nnp Thnng Nhnt Super 24 nn,Xe đạp Thống Nhất Super 24 nn,AUTO_CLEAN,Chiếc,1.0,2105000.0,2105000.0,<177639810048.27.16399097943371508746@hoabinh.vn>,"Wed, 25 Mar 2026 15:13:50 +0700"
6573,711,6573,BH26_1645,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,100029005080000,Xe nnp Thnng Nhnt CPD 700C Ghi,Xe đạp Thống Nhất CPD 700C Ghi,AUTO_CLEAN,Chiếc,1.0,2960555.0,2960555.0,<177639810048.27.16399097943371508746@hoabinh.vn>,"Wed, 25 Mar 2026 15:13:50 +0700"
6574,711,6574,BH26_1645,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,100029005010000,Xe nnp Thnng Nhnt CPD 700C nen,Xe đạp Thống Nhất CPD 700C nen,AUTO_CLEAN,Chiếc,1.0,2960555.0,2960555.0,<177639810048.27.16399097943371508746@hoabinh.vn>,"Wed, 25 Mar 2026 15:13:50 +0700"
6575,711,6575,BH26_1645,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,1000400050080010,Xe nnp Thnng Nhnt MTB SPD 27.5 17 Ghi,Xe đạp Thống Nhất MTB SPD 27.5 17 Ghi,AUTO_CLEAN,Chiếc,1.0,2960555.0,2960555.0,<177639810048.27.16399097943371508746@hoabinh.vn>,"Wed, 25 Mar 2026 15:13:50 +0700"
6576,711,6576,BH26_1645,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,1000400050020000,Xe nnp Thnng Nhnt MTB SPD 27.5 17 Trnng,Xe đạp Thống Nhất MTB SPD 27.5 17 Trắng,AUTO_CLEAN,Chiếc,1.0,2960555.0,2960555.0,<177639810048.27.16399097943371508746@hoabinh.vn>,"Wed, 25 Mar 2026 15:13:50 +0700"
6577,712,6577,BH26_1646,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000103002009000,Xe nnp Thnng Nhnt We Bare Bears 16 Hnng,Xe đạp Thống Nhất We Bare Bears 16 Hồng,AUTO_CLEAN,Chiếc,3.0,1262037.0,3786111.0,<177639810055.27.933502891569227286@hoabinh.vn>,"Wed, 25 Mar 2026 10:01:54 +0700"
6578,712,6578,BH26_1646,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,1040010000080000,Xe nnp Thnng Nhnt TE Batman16 Ghi,Xe đạp Thống Nhất TE Batman16 Ghi,AUTO_CLEAN,Chiếc,5.0,1326851.0,6634255.0,<177639810055.27.933502891569227286@hoabinh.vn>,"Wed, 25 Mar 2026 10:01:54 +0700"
6579,712,6579,BH26_1646,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,Xe đạp Thống Nhất Puppy 20 Hồng,AUTO_CLEAN,Chiếc,2.0,1310555.0,2621110.0,<177639810055.27.933502891569227286@hoabinh.vn>,"Wed, 25 Mar 2026 10:01:54 +0700"
6580,712,6580,BH26_1646,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000334002001000,Xe nnp Thnng Nhnt Super 20 nen,Xe đạp Thống Nhất Super 20 nen,AUTO_CLEAN,Chiếc,4.0,1652777.0,6611108.0,<177639810055.27.933502891569227286@hoabinh.vn>,"Wed, 25 Mar 2026 10:01:54 +0700"
6581,712,6581,BH26_1646,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000334002004000,Xe nnp Thnng Nhnt Super 20 nn,Xe đạp Thống Nhất Super 20 nn,AUTO_CLEAN,Chiếc,2.0,1652777.0,3305554.0,<177639810055.27.933502891569227286@hoabinh.vn>,"Wed, 25 Mar 2026 10:01:54 +0700"
6582,712,6582,BH26_1646,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000334002013000,Xe nnp Thnng Nhnt Super 20 Xanh,Xe đạp Thống Nhất Super 20 Xanh,AUTO_CLEAN,Chiếc,3.0,1652777.0,4958331.0,<177639810055.27.933502891569227286@hoabinh.vn>,"Wed, 25 Mar 2026 10:01:54 +0700"
6583,712,6583,BH26_1646,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000230002014000,Xe nnp Thnng Nhnt LD 26 Xanh Santorini,Xe đạp Thống Nhất LD 26 Xanh Santorini,AUTO_CLEAN,Chiếc,5.0,1799444.0,8997220.0,<177639810055.27.933502891569227286@hoabinh.vn>,"Wed, 25 Mar 2026 10:01:54 +0700"
6584,712,6584,BH26_1646,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,Xe đạp Thống Nhất LD 26 Kem,AUTO_CLEAN,Chiếc,5.0,1799444.0,8997220.0,<177639810055.27.933502891569227286@hoabinh.vn>,"Wed, 25 Mar 2026 10:01:54 +0700"
6585,712,6585,BH26_1646,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000337002008000,Xe nnp Thnng Nhnt SK 24 ghi,Xe đạp Thống Nhất SK 24 ghi,AUTO_CLEAN,Chiếc,4.0,1622222.0,6488888.0,<177639810055.27.933502891569227286@hoabinh.vn>,"Wed, 25 Mar 2026 10:01:54 +0700"
6586,712,6586,BH26_1646,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000337002022000,Xe nnp Thnng Nhnt SK 24 xanh,Xe đạp Thống Nhất SK 24 xanh,AUTO_CLEAN,Chiếc,2.0,1622222.0,3244444.0,<177639810055.27.933502891569227286@hoabinh.vn>,"Wed, 25 Mar 2026 10:01:54 +0700"
6587,712,6587,BH26_1646,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000337002001000,Xe nnp Thnng Nhnt SK 24 nen,Xe đạp Thống Nhất SK 24 nen,AUTO_CLEAN,Chiếc,5.0,1622222.0,8111110.0,<177639810055.27.933502891569227286@hoabinh.vn>,"Wed, 25 Mar 2026 10:01:54 +0700"
6588,712,6588,BH26_1646,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000335002001000,Xe nnp Thnng Nhnt Super 24 nen,Xe đạp Thống Nhất Super 24 nen,AUTO_CLEAN,Chiếc,5.0,2105000.0,10525000.0,<177639810055.27.933502891569227286@hoabinh.vn>,"Wed, 25 Mar 2026 10:01:54 +0700"
6589,712,6589,BH26_1646,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000335002013000,Xe nnp Thnng Nhnt Super 24 Xanh,Xe đạp Thống Nhất Super 24 Xanh,AUTO_CLEAN,Chiếc,2.0,2105000.0,4210000.0,<177639810055.27.933502891569227286@hoabinh.vn>,"Wed, 25 Mar 2026 10:01:54 +0700"
6590,712,6590,BH26_1646,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,000335002004000,Xe nnp Thnng Nhnt Super 24 nn,Xe đạp Thống Nhất Super 24 nn,AUTO_CLEAN,Chiếc,5.0,2105000.0,10525000.0,<177639810055.27.933502891569227286@hoabinh.vn>,"Wed, 25 Mar 2026 10:01:54 +0700"
6591,712,6591,BH26_1646,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,100029005080000,Xe nnp Thnng Nhnt CPD 700C Ghi,Xe đạp Thống Nhất CPD 700C Ghi,AUTO_CLEAN,Chiếc,5.0,2960555.0,14802775.0,<177639810055.27.933502891569227286@hoabinh.vn>,"Wed, 25 Mar 2026 10:01:54 +0700"
6592,712,6592,BH26_1646,25/03/2026,HOABINH,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",Hà Nội,100029005010000,Xe nnp Thnng Nhnt CPD 700C nen,Xe đạp Thống Nhất CPD 700C nen,AUTO_CLEAN,Chiếc,5.0,2960555.0,14802775.0,<177639810055.27.933502891569227286@hoabinh.vn>,"Wed, 25 Mar 2026 10:01:54 +0700"
